,product_type,stay_dt,dow,booking_dt,days_prior,daily_gross_bookings,daily_gross_rev,daily_cxl_bookings,daily_cxl_rev,daily_net_bookings,daily_net_rev,cummulative_gross_bookings,cummulative_gross_rev,cummulative_cxl_bookings,cummulative_cxl_rev,OTB,OTB_rev,OTB_to_be_cxl,OTB_rev_to_be_cxl,OTB_to_survive,OTB_rev_to_survive,day_of_week,dp_range,price,OTB_cxl_rate,day_type,OP_FENC,CORP_BUS,MEM_OTHER,GOV_UNFENC,GROUP,predict_cxl_rate
1052,CORPORATE,2012-04-25,4,2012-04-13,12,9,986.05,0,0.0,9,986.05,117,13273.45,6,704.0,111,12569.45,15,1611.0,96,10958.45,4,8_14,113.238288288288,0.135135135135135,0,0,1,0,0,0,0.07967801393548025
1053,CORPORATE,2012-04-25,4,2012-04-12,13,10,1113.0,0,0.0,10,1113.0,108,12287.4,6,704.0,102,11583.4,12,1248.0,90,10335.4,4,8_14,113.562745098039,0.11764705882352902,0,0,1,0,0,0,0.07880537974282233
1054,CORPORATE,2012-04-25,4,2012-04-11,14,5,551.0,0,0.0,5,551.0,98,11174.4,6,704.0,92,10470.4,12,1248.0,80,9222.4,4,8_14,113.808695652174,0.130434782608696,0,0,1,0,0,0,0.08228903993493453
1055,CORPORATE,2012-04-25,4,2012-04-10,15,13,1556.0,1,89.0,12,1467.0,93,10623.4,6,704.0,87,9919.4,12,1248.0,75,8671.4,4,15_21,114.016091954023,0.137931034482759,0,0,1,0,0,0,0.08753197670518732
1056,CORPORATE,2012-04-25,4,2012-04-09,16,13,1409.4,0,0.0,13,1409.4,80,9067.4,5,615.0,75,8452.4,11,1146.0,64,7306.4,4,15_21,112.69866666666701,0.146666666666667,0,0,1,0,0,0,0.09490635155668843
1057,CORPORATE,2012-04-25,4,2012-04-08,17,0,0.0,0,0.0,0,0.0,67,7658.0,5,615.0,62,7043.0,7,770.0,55,6273.0,4,15_21,113.59677419354799,0.112903225806452,0,0,1,0,0,0,0.10222519785387323
1058,CORPORATE,2012-04-25,4,2012-04-07,18,0,0.0,0,0.0,0,0.0,67,7658.0,5,615.0,62,7043.0,7,770.0,55,6273.0,4,15_21,113.59677419354799,0.112903225806452,0,0,1,0,0,0,0.10616506951730999
1059,CORPORATE,2012-04-25,4,2012-04-06,19,5,455.0,2,236.0,3,219.0,67,7658.0,5,615.0,62,7043.0,7,770.0,55,6273.0,4,15_21,113.59677419354799,0.112903225806452,0,0,1,0,0,0,0.11010494118074655
1060,CORPORATE,2012-04-25,4,2012-04-05,20,2,178.0,2,258.0,0,-80.0,62,7203.0,3,379.0,59,6824.0,8,917.0,51,5907.0,4,15_21,115.66101694915301,0.135593220338983,0,0,1,0,0,0,0.11530133925904125
1061,CORPORATE,2012-04-25,4,2012-04-04,21,8,914.0,0,0.0,8,914.0,60,7025.0,1,121.0,59,6904.0,9,1086.0,50,5818.0,4,15_21,117.016949152542,0.152542372881356,0,0,1,0,0,0,0.11973053204922839
1062,CORPORATE,2012-04-25,4,2012-04-03,22,8,996.0,0,0.0,8,996.0,52,6111.0,1,121.0,51,5990.0,8,971.0,43,5019.0,4,22_28,117.450980392157,0.156862745098039,0,0,1,0,0,0,0.12575274648600188
1063,CORPORATE,2012-04-25,4,2012-04-02,23,1,136.0,0,0.0,1,136.0,44,5115.0,1,121.0,43,4994.0,7,802.0,36,4192.0,4,22_28,116.13953488372101,0.162790697674419,0,0,1,0,0,0,0.1318187083228542
1064,CORPORATE,2012-04-25,4,2012-04-01,24,0,0.0,0,0.0,0,0.0,43,4979.0,1,121.0,42,4858.0,6,666.0,36,4192.0,4,22_28,115.666666666667,0.14285714285714302,0,0,1,0,0,0,0.13603208425063373
1065,CORPORATE,2012-04-25,4,2012-03-31,25,2,158.0,0,0.0,2,158.0,43,4979.0,1,121.0,42,4858.0,6,666.0,36,4192.0,4,22_28,115.666666666667,0.14285714285714302,0,0,1,0,0,0,0.1399719559140704
1066,CORPORATE,2012-04-25,4,2012-03-30,26,1,136.0,0,0.0,1,136.0,41,4821.0,1,121.0,40,4700.0,6,666.0,34,4034.0,4,22_28,117.5,0.15,0,0,1,0,0,0,0.14438918345851415
1067,CORPORATE,2012-04-25,4,2012-03-29,27,0,0.0,0,0.0,0,0.0,40,4685.0,1,121.0,39,4564.0,6,666.0,33,3898.0,4,22_28,117.02564102564101,0.153846153846154,0,0,1,0,0,0,0.14860259674958487
1068,CORPORATE,2012-04-25,4,2012-03-28,28,4,415.0,0,0.0,4,415.0,40,4685.0,1,121.0,39,4564.0,6,666.0,33,3898.0,4,22_28,117.02564102564101,0.153846153846154,0,0,1,0,0,0,0.15254246841302138
1069,CORPORATE,2012-04-25,4,2012-03-27,29,1,99.0,0,0.0,1,99.0,36,4270.0,1,121.0,35,4149.0,6,666.0,29,3483.0,4,29_32,118.542857142857,0.17142857142857096,0,0,1,0,0,0,0.15749092415343824
1070,CORPORATE,2012-04-25,4,2012-03-26,30,2,238.0,0,0.0,2,238.0,35,4171.0,1,121.0,34,4050.0,5,567.0,29,3483.0,4,29_32,119.117647058824,0.147058823529412,0,0,1,0,0,0,0.1616780423155142
1071,CORPORATE,2012-04-25,4,2012-03-25,31,0,0.0,0,0.0,0,0.0,33,3933.0,1,121.0,32,3812.0,5,567.0,27,3245.0,4,29_32,119.125,0.15625,0,0,1,0,0,0,0.16614103494668314
1072,CORPORATE,2012-04-25,4,2012-03-24,32,1,121.0,0,0.0,1,121.0,33,3933.0,1,121.0,32,3812.0,5,567.0,27,3245.0,4,29_32,119.125,0.15625,0,0,1,0,0,0,0.17008090661012
1073,CORPORATE,2012-04-26,5,2012-04-25,1,16,2080.02,2,243.97,14,1836.05,105,12533.26,12,1449.22,93,11084.04,3,287.0,90,10797.04,5,1_7,119.183225806452,0.032258064516129,0,0,1,0,0,0,0.05925333048019667
1074,CORPORATE,2012-04-26,5,2012-04-24,2,5,571.0,2,193.0,3,378.0,89,10453.24,10,1205.25,79,9247.99,3,362.97,76,8885.02,5,1_7,117.063164556962,0.0379746835443038,0,0,1,0,0,0,0.06042871699988829
1075,CORPORATE,2012-04-26,5,2012-04-23,3,7,831.94,4,474.25,3,357.69,84,9882.24,8,1012.25,76,8869.99,5,555.97,71,8314.02,5,1_7,116.710394736842,0.0657894736842105,0,0,1,0,0,0,0.06107090608198974
1076,CORPORATE,2012-04-26,5,2012-04-22,4,2,353.0,0,0.0,2,353.0,77,9050.3,4,538.0,73,8512.3,8,898.25,65,7614.05,5,1_7,116.60684931506799,0.10958904109588999,0,0,1,0,0,0,0.06107140635834231
1077,CORPORATE,2012-04-26,5,2012-04-21,5,0,0.0,0,0.0,0,0.0,75,8697.3,4,538.0,71,8159.3,7,786.25,64,7373.05,5,1_7,114.91971830985901,0.0985915492957746,0,0,1,0,0,0,0.06391962313771017
1078,CORPORATE,2012-04-26,5,2012-04-20,6,3,297.0,1,119.0,2,178.0,75,8697.3,4,538.0,71,8159.3,7,786.25,64,7373.05,5,1_7,114.91971830985901,0.0985915492957746,0,0,1,0,0,0,0.06490272431247159
1079,CORPORATE,2012-04-26,5,2012-04-19,7,3,476.0,0,0.0,3,476.0,72,8400.3,3,419.0,69,7981.3,7,801.25,62,7180.05,5,1_7,115.671014492754,0.101449275362319,0,0,1,0,0,0,0.06443463335183765
1080,CORPORATE,2012-04-26,5,2012-04-18,8,3,322.0,0,0.0,3,322.0,69,7924.3,3,419.0,66,7505.3,6,682.25,60,6823.05,5,8_14,113.71666666666701,0.0909090909090909,0,0,1,0,0,0,0.06746926731562287
1081,CORPORATE,2012-04-26,5,2012-04-17,9,9,825.0,0,0.0,9,825.0,66,7602.3,3,419.0,63,7183.3,6,682.25,57,6501.05,5,8_14,114.02063492063499,0.0952380952380952,0,0,1,0,0,0,0.0709572538279278
1082,CORPORATE,2012-04-26,5,2012-04-16,10,1,89.0,1,129.0,0,-40.0,57,6777.3,3,419.0,54,6358.3,6,682.25,48,5676.05,5,8_14,117.74629629629601,0.111111111111111,0,0,1,0,0,0,0.07715862179321652
1083,CORPORATE,2012-04-26,5,2012-04-15,11,1,118.85,0,0.0,1,118.85,56,6688.3,2,290.0,54,6398.3,6,722.25,48,5676.05,5,8_14,118.48703703703698,0.111111111111111,0,0,1,0,0,0,0.08134158068068002
1084,CORPORATE,2012-04-26,5,2012-04-14,12,0,0.0,0,0.0,0,0.0,55,6569.45,2,290.0,53,6279.45,5,603.4,48,5676.05,5,8_14,118.48018867924499,0.0943396226415094,0,0,1,0,0,0,0.0855432766148699
1085,CORPORATE,2012-04-26,5,2012-04-13,13,5,612.45,0,0.0,5,612.45,55,6569.45,2,290.0,53,6279.45,5,603.4,48,5676.05,5,8_14,118.48018867924499,0.0943396226415094,0,0,1,0,0,0,0.08948314827830679
1086,CORPORATE,2012-04-26,5,2012-04-12,14,5,598.0,0,0.0,5,598.0,50,5957.0,2,290.0,48,5667.0,3,347.0,45,5320.0,5,8_14,118.0625,0.0625,0,0,1,0,0,0,0.09474175173835156
1087,CORPORATE,2012-04-26,5,2012-04-11,15,0,0.0,0,0.0,0,0.0,45,5359.0,2,290.0,43,5069.0,3,347.0,40,4722.0,5,15_21,117.883720930233,0.0697674418604651,0,0,1,0,0,0,0.09999436733618071
1088,CORPORATE,2012-04-26,5,2012-04-10,16,11,1309.0,0,0.0,11,1309.0,45,5359.0,2,290.0,43,5069.0,3,347.0,40,4722.0,5,15_21,117.883720930233,0.0697674418604651,0,0,1,0,0,0,0.10393423899961728
1089,CORPORATE,2012-04-26,5,2012-04-09,17,2,214.0,0,0.0,2,214.0,34,4050.0,2,290.0,32,3760.0,2,248.0,30,3512.0,5,15_21,117.5,0.0625,0,0,1,0,0,0,0.11076190688593736
1090,CORPORATE,2012-04-26,5,2012-04-08,18,0,0.0,0,0.0,0,0.0,32,3836.0,2,290.0,30,3546.0,2,248.0,28,3298.0,5,15_21,118.2,0.0666666666666667,0,0,1,0,0,0,0.11520753949897435
1091,CORPORATE,2012-04-26,5,2012-04-07,19,0,0.0,0,0.0,0,0.0,32,3836.0,2,290.0,30,3546.0,2,248.0,28,3298.0,5,15_21,118.2,0.0666666666666667,0,0,1,0,0,0,0.11914741116241102
1092,CORPORATE,2012-04-26,5,2012-04-06,20,0,0.0,0,0.0,0,0.0,32,3836.0,2,290.0,30,3546.0,2,248.0,28,3298.0,5,15_21,118.2,0.0666666666666667,0,0,1,0,0,0,0.12308728282584759
1093,CORPORATE,2012-04-26,5,2012-04-05,21,4,540.0,1,169.0,3,371.0,32,3836.0,2,290.0,30,3546.0,2,248.0,28,3298.0,5,15_21,118.2,0.0666666666666667,0,0,1,0,0,0,0.12702715448928426
1094,CORPORATE,2012-04-26,5,2012-04-04,22,4,482.0,0,0.0,4,482.0,28,3296.0,1,121.0,27,3175.0,3,417.0,24,2758.0,5,22_28,117.59259259259301,0.111111111111111,0,0,1,0,0,0,0.13202886029759892
1095,CORPORATE,2012-04-26,5,2012-04-03,23,8,996.0,0,0.0,8,996.0,24,2814.0,1,121.0,23,2693.0,3,417.0,20,2276.0,5,22_28,117.08695652173901,0.130434782608696,0,0,1,0,0,0,0.1370280153807999
1096,CORPORATE,2012-04-26,5,2012-04-02,24,0,0.0,0,0.0,0,0.0,16,1818.0,1,121.0,15,1697.0,2,248.0,13,1449.0,5,22_28,113.133333333333,0.133333333333333,0,0,1,0,0,0,0.1431601988984476
1097,CORPORATE,2012-04-26,5,2012-04-01,25,0,0.0,0,0.0,0,0.0,16,1818.0,1,121.0,15,1697.0,2,248.0,13,1449.0,5,22_28,113.133333333333,0.133333333333333,0,0,1,0,0,0,0.14710007056188418
1098,CORPORATE,2012-04-26,5,2012-03-31,26,2,158.0,0,0.0,2,158.0,16,1818.0,1,121.0,15,1697.0,2,248.0,13,1449.0,5,22_28,113.133333333333,0.133333333333333,0,0,1,0,0,0,0.15103994222532108
1099,CORPORATE,2012-04-26,5,2012-03-30,27,0,0.0,0,0.0,0,0.0,14,1660.0,1,121.0,13,1539.0,2,248.0,11,1291.0,5,22_28,118.384615384615,0.153846153846154,0,0,1,0,0,0,0.15537150470995809
1100,CORPORATE,2012-04-26,5,2012-03-29,28,0,0.0,0,0.0,0,0.0,14,1660.0,1,121.0,13,1539.0,2,248.0,11,1291.0,5,22_28,118.384615384615,0.153846153846154,0,0,1,0,0,0,0.15931137637339454
1101,CORPORATE,2012-04-26,5,2012-03-28,29,1,92.0,0,0.0,1,92.0,14,1660.0,1,121.0,13,1539.0,2,248.0,11,1291.0,5,29_32,118.384615384615,0.153846153846154,0,0,1,0,0,0,0.16325124803683128
1102,CORPORATE,2012-04-26,5,2012-03-27,30,0,0.0,0,0.0,0,0.0,13,1568.0,1,121.0,12,1447.0,2,248.0,10,1199.0,5,29_32,120.583333333333,0.166666666666667,0,0,1,0,0,0,0.1673976652102363
1103,CORPORATE,2012-04-26,5,2012-03-26,31,2,238.0,0,0.0,2,238.0,13,1568.0,1,121.0,12,1447.0,2,248.0,10,1199.0,5,29_32,120.583333333333,0.166666666666667,0,0,1,0,0,0,0.17133753687367276
1104,CORPORATE,2012-04-26,5,2012-03-25,32,0,0.0,0,0.0,0,0.0,11,1330.0,1,121.0,10,1209.0,2,248.0,8,961.0,5,29_32,120.9,0.2,0,0,1,0,0,0,0.17579277708343982
1105,CORPORATE,2012-04-27,6,2012-04-26,1,8,977.3,0,0.0,8,977.3,33,3667.56,1,112.0,32,3555.56,3,223.0,29,3332.56,6,1_7,111.11125,0.09375,1,0,1,0,0,0,0.029002615868296375
1106,CORPORATE,2012-04-27,6,2012-04-25,2,4,440.2,1,112.0,3,328.2,25,2690.26,1,112.0,24,2578.26,1,55.0,23,2523.26,6,1_7,107.4275,0.0416666666666667,1,0,1,0,0,0,0.03512803547438977
1107,CORPORATE,2012-04-27,6,2012-04-24,3,1,97.0,0,0.0,1,97.0,21,2250.06,0,0.0,21,2250.06,2,167.0,19,2083.06,6,1_7,107.14571428571399,0.0952380952380952,1,0,1,0,0,0,0.04012158012988523
1108,CORPORATE,2012-04-27,6,2012-04-23,4,3,184.01,0,0.0,3,184.01,20,2153.06,0,0.0,20,2153.06,2,167.0,18,1986.06,6,1_7,107.65299999999999,0.1,1,0,1,0,0,0,0.04431039016973713
1109,CORPORATE,2012-04-27,6,2012-04-22,5,1,224.0,0,0.0,1,224.0,17,1969.05,0,0.0,17,1969.05,1,112.0,16,1857.05,6,1_7,115.826470588235,0.0588235294117647,1,0,1,0,0,0,0.048830365606974444
1110,CORPORATE,2012-04-27,6,2012-04-21,6,0,0.0,0,0.0,0,0.0,16,1745.05,0,0.0,16,1745.05,0,0.0,16,1745.05,6,1_7,109.065625,0.0,1,0,1,0,0,0,0.05320133897170094
1111,CORPORATE,2012-04-27,6,2012-04-20,7,0,0.0,0,0.0,0,0.0,16,1745.05,0,0.0,16,1745.05,0,0.0,16,1745.05,6,1_7,109.065625,0.0,1,0,1,0,0,0,0.05714121063513751
1112,CORPORATE,2012-04-27,6,2012-04-19,8,1,119.0,0,0.0,1,119.0,16,1745.05,0,0.0,16,1745.05,0,0.0,16,1745.05,6,8_14,109.065625,0.0,1,0,1,0,0,0,0.06108108229857416
1113,CORPORATE,2012-04-27,6,2012-04-18,9,0,0.0,0,0.0,0,0.0,15,1626.05,0,0.0,15,1626.05,0,0.0,15,1626.05,6,8_14,108.403333333333,0.0,1,0,1,0,0,0,0.06529920580230603
1114,CORPORATE,2012-04-27,6,2012-04-17,10,2,110.0,0,0.0,2,110.0,15,1626.05,0,0.0,15,1626.05,0,0.0,15,1626.05,6,8_14,108.403333333333,0.0,1,0,1,0,0,0,0.06923907746574269
1115,CORPORATE,2012-04-27,6,2012-04-16,11,0,0.0,0,0.0,0,0.0,13,1516.05,0,0.0,13,1516.05,0,0.0,13,1516.05,6,8_14,116.619230769231,0.0,1,0,1,0,0,0,0.0734963369180104
1116,CORPORATE,2012-04-27,6,2012-04-15,12,0,0.0,0,0.0,0,0.0,13,1516.05,0,0.0,13,1516.05,0,0.0,13,1516.05,6,8_14,116.619230769231,0.0,1,0,1,0,0,0,0.07743620858144697
1117,CORPORATE,2012-04-27,6,2012-04-14,13,0,0.0,0,0.0,0,0.0,13,1516.05,0,0.0,13,1516.05,0,0.0,13,1516.05,6,8_14,116.619230769231,0.0,1,0,1,0,0,0,0.08137608024488374
1118,CORPORATE,2012-04-27,6,2012-04-13,14,2,257.05,0,0.0,2,257.05,13,1516.05,0,0.0,13,1516.05,0,0.0,13,1516.05,6,8_14,116.619230769231,0.0,1,0,1,0,0,0,0.0853159519083204
1119,CORPORATE,2012-04-27,6,2012-04-12,15,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.08983338297682268
1120,CORPORATE,2012-04-27,6,2012-04-11,16,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.09377325464025935
1121,CORPORATE,2012-04-27,6,2012-04-10,17,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.09771312630369601
1122,CORPORATE,2012-04-27,6,2012-04-09,18,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.10165299796713267
1123,CORPORATE,2012-04-27,6,2012-04-08,19,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.10559286963056923
1124,CORPORATE,2012-04-27,6,2012-04-07,20,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.10953274129400588
1125,CORPORATE,2012-04-27,6,2012-04-06,21,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,15_21,114.454545454545,0.0,1,0,1,0,0,0,0.11347261295744267
1126,CORPORATE,2012-04-27,6,2012-04-05,22,0,0.0,0,0.0,0,0.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,22_28,114.454545454545,0.0,1,0,1,0,0,0,0.11741248462087912
1127,CORPORATE,2012-04-27,6,2012-04-04,23,2,238.0,0,0.0,2,238.0,11,1259.0,0,0.0,11,1259.0,0,0.0,11,1259.0,6,22_28,114.454545454545,0.0,1,0,1,0,0,0,0.12135235628431577
1128,CORPORATE,2012-04-27,6,2012-04-03,24,4,476.0,0,0.0,4,476.0,9,1021.0,0,0.0,9,1021.0,0,0.0,9,1021.0,6,22_28,113.444444444444,0.0,1,0,1,0,0,0,0.1258408496648465
1129,CORPORATE,2012-04-27,6,2012-04-02,25,2,258.0,0,0.0,2,258.0,5,545.0,0,0.0,5,545.0,0,0.0,5,545.0,6,22_28,109.0,0.0,1,0,1,0,0,0,0.13093872426748282
1130,CORPORATE,2012-04-27,6,2012-04-01,26,0,0.0,0,0.0,0,0.0,3,287.0,0,0.0,3,287.0,0,0.0,3,287.0,6,22_28,95.6666666666667,0.0,1,0,1,0,0,0,0.13573607846515723
1131,CORPORATE,2012-04-27,6,2012-03-31,27,2,158.0,0,0.0,2,158.0,3,287.0,0,0.0,3,287.0,0,0.0,3,287.0,6,22_28,95.6666666666667,0.0,1,0,1,0,0,0,0.13967595012859374
1132,CORPORATE,2012-04-27,6,2012-03-30,28,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,6,22_28,129.0,0.0,1,0,1,0,0,0,0.14330368385478937
1133,CORPORATE,2012-04-27,6,2012-03-29,29,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,6,29_32,129.0,0.0,1,0,1,0,0,0,0.14724355551822615
1134,CORPORATE,2012-04-27,6,2012-03-28,30,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,6,29_32,129.0,0.0,1,0,1,0,0,0,0.15118342718166272
1135,CORPORATE,2012-04-27,6,2012-03-27,31,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,6,29_32,129.0,0.0,1,0,1,0,0,0,0.15512329884509912
1136,CORPORATE,2012-04-27,6,2012-03-26,32,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,6,29_32,129.0,0.0,1,0,1,0,0,0,0.15906317050853613
1137,CORPORATE,2012-04-28,7,2012-04-27,1,7,728.0,1,55.0,6,673.0,45,4761.51,3,223.0,42,4538.51,0,0.0,42,4538.51,7,1_7,108.059761904762,0.0,1,0,1,0,0,0,0.0265317431940605
1138,CORPORATE,2012-04-28,7,2012-04-26,2,4,457.3,0,0.0,4,457.3,38,4033.51,2,168.0,36,3865.51,1,55.0,35,3810.51,7,1_7,107.375277777778,0.0277777777777778,1,0,1,0,0,0,0.03172786016702352
1139,CORPORATE,2012-04-28,7,2012-04-25,3,5,537.2,0,0.0,5,537.2,34,3576.21,2,168.0,32,3408.21,1,55.0,31,3353.21,7,1_7,106.5065625,0.03125,1,0,1,0,0,0,0.03673611521179245
1140,CORPORATE,2012-04-28,7,2012-04-24,4,3,265.0,2,168.0,1,97.0,29,3039.01,2,168.0,27,2871.01,1,55.0,26,2816.01,7,1_7,106.33370370370399,0.037037037037037,1,0,1,0,0,0,0.041988582428056524
1141,CORPORATE,2012-04-28,7,2012-04-23,5,10,960.01,0,0.0,10,960.01,26,2774.01,0,0.0,26,2774.01,1,55.0,25,2719.01,7,1_7,106.692692307692,0.0384615384615385,1,0,1,0,0,0,0.04670441453892461
1142,CORPORATE,2012-04-28,7,2012-04-22,6,2,218.0,0,0.0,2,218.0,16,1814.0,0,0.0,16,1814.0,0,0.0,16,1814.0,7,1_7,113.375,0.0,1,0,1,0,0,0,0.05309333183128771
1143,CORPORATE,2012-04-28,7,2012-04-21,7,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,1_7,114.0,0.0,1,0,1,0,0,0,0.05754084419151097
1144,CORPORATE,2012-04-28,7,2012-04-20,8,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.06148071585494751
1145,CORPORATE,2012-04-28,7,2012-04-19,9,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.0654205875183843
1146,CORPORATE,2012-04-28,7,2012-04-18,10,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.06936045918182084
1147,CORPORATE,2012-04-28,7,2012-04-17,11,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.07330033084525751
1148,CORPORATE,2012-04-28,7,2012-04-16,12,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.07724020250869416
1149,CORPORATE,2012-04-28,7,2012-04-15,13,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.08118007417213084
1150,CORPORATE,2012-04-28,7,2012-04-14,14,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,8_14,114.0,0.0,1,0,1,0,0,0,0.08511994583556749
1151,CORPORATE,2012-04-28,7,2012-04-13,15,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,15_21,114.0,0.0,1,0,1,0,0,0,0.08905981749900405
1152,CORPORATE,2012-04-28,7,2012-04-12,16,0,0.0,0,0.0,0,0.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,15_21,114.0,0.0,1,0,1,0,0,0,0.09299968916244071
1153,CORPORATE,2012-04-28,7,2012-04-11,17,2,198.0,0,0.0,2,198.0,14,1596.0,0,0.0,14,1596.0,0,0.0,14,1596.0,7,15_21,114.0,0.0,1,0,1,0,0,0,0.09693956082587726
1154,CORPORATE,2012-04-28,7,2012-04-10,18,0,0.0,0,0.0,0,0.0,12,1398.0,0,0.0,12,1398.0,0,0.0,12,1398.0,7,15_21,116.5,0.0,1,0,1,0,0,0,0.1013400795064428
1155,CORPORATE,2012-04-28,7,2012-04-09,19,0,0.0,0,0.0,0,0.0,12,1398.0,0,0.0,12,1398.0,0,0.0,12,1398.0,7,15_21,116.5,0.0,1,0,1,0,0,0,0.10527995116987936
1156,CORPORATE,2012-04-28,7,2012-04-08,20,0,0.0,0,0.0,0,0.0,12,1398.0,0,0.0,12,1398.0,0,0.0,12,1398.0,7,15_21,116.5,0.0,1,0,1,0,0,0,0.10921982283331592
1157,CORPORATE,2012-04-28,7,2012-04-07,21,0,0.0,0,0.0,0,0.0,12,1398.0,0,0.0,12,1398.0,0,0.0,12,1398.0,7,15_21,116.5,0.0,1,0,1,0,0,0,0.1131596944967528
1158,CORPORATE,2012-04-28,7,2012-04-06,22,0,0.0,0,0.0,0,0.0,12,1398.0,0,0.0,12,1398.0,0,0.0,12,1398.0,7,22_28,116.5,0.0,1,0,1,0,0,0,0.11709956616018925
1159,CORPORATE,2012-04-28,7,2012-04-05,23,2,258.0,0,0.0,2,258.0,12,1398.0,0,0.0,12,1398.0,0,0.0,12,1398.0,7,22_28,116.5,0.0,1,0,1,0,0,0,0.1210394378236259
1160,CORPORATE,2012-04-28,7,2012-04-04,24,1,119.0,0,0.0,1,119.0,10,1140.0,0,0.0,10,1140.0,0,0.0,10,1140.0,7,22_28,114.0,0.0,1,0,1,0,0,0,0.1255652729832784
1161,CORPORATE,2012-04-28,7,2012-04-03,25,4,476.0,0,0.0,4,476.0,9,1021.0,0,0.0,9,1021.0,0,0.0,9,1021.0,7,22_28,113.444444444444,0.0,1,0,1,0,0,0,0.1297807213282831
1162,CORPORATE,2012-04-28,7,2012-04-02,26,2,258.0,0,0.0,2,258.0,5,545.0,0,0.0,5,545.0,0,0.0,5,545.0,7,22_28,109.0,0.0,1,0,1,0,0,0,0.1348785959309196
1163,CORPORATE,2012-04-28,7,2012-04-01,27,0,0.0,0,0.0,0,0.0,3,287.0,0,0.0,3,287.0,0,0.0,3,287.0,7,22_28,95.6666666666667,0.0,1,0,1,0,0,0,0.13967595012859374
1164,CORPORATE,2012-04-28,7,2012-03-31,28,2,158.0,0,0.0,2,158.0,3,287.0,0,0.0,3,287.0,0,0.0,3,287.0,7,22_28,95.6666666666667,0.0,1,0,1,0,0,0,0.1436158217920303
1165,CORPORATE,2012-04-28,7,2012-03-30,29,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,7,29_32,129.0,0.0,1,0,1,0,0,0,0.14724355551822615
1166,CORPORATE,2012-04-28,7,2012-03-29,30,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,7,29_32,129.0,0.0,1,0,1,0,0,0,0.15118342718166272
1167,CORPORATE,2012-04-28,7,2012-03-28,31,0,0.0,0,0.0,0,0.0,1,129.0,0,0.0,1,129.0,0,0.0,1,129.0,7,29_32,129.0,0.0,1,0,1,0,0,0,0.15512329884509912
