"","product_type","stay_dt","dow","booking_dt","days_prior","daily_gross_bookings","daily_gross_rev","daily_cxl_bookings","daily_cxl_rev","daily_net_bookings","daily_net_rev","cummulative_gross_bookings","cummulative_gross_rev","cummulative_cxl_bookings","cummulative_cxl_rev","OTB","OTB_rev","OTB_to_be_cxl","OTB_rev_to_be_cxl","OTB_to_survive","OTB_rev_to_survive","day_of_week","dp_range","price","OTB_cxl_rate","day_type","OP_FENC","CORP_BUS","MEM_OTHER","GOV_UNFENC","GROUP"
"4765","FENCED",2012-03-06,3,2012-02-09,26,2,266,0,0,2,266,6,780,1,160,5,620,0,0,5,620,"3","22_28",124,0,0,1,0,0,0,0
"4766","FENCED",2012-03-06,3,2012-02-08,27,2,230,0,0,2,230,4,514,1,160,3,354,0,0,3,354,"3","22_28",118,0,0,1,0,0,0,0
"4767","FENCED",2012-03-06,3,2012-02-07,28,0,0,0,0,0,0,2,284,1,160,1,124,0,0,1,124,"3","22_28",124,0,0,1,0,0,0,0
"4768","FENCED",2012-03-06,3,2012-02-06,29,0,0,0,0,0,0,2,284,1,160,1,124,0,0,1,124,"3","29_32",124,0,0,1,0,0,0,0
"4769","FENCED",2012-03-06,3,2012-02-05,30,0,0,0,0,0,0,2,284,1,160,1,124,0,0,1,124,"3","29_32",124,0,0,1,0,0,0,0
"4770","FENCED",2012-03-06,3,2012-02-04,31,0,0,0,0,0,0,2,284,1,160,1,124,0,0,1,124,"3","29_32",124,0,0,1,0,0,0,0
"4771","FENCED",2012-03-06,3,2012-02-03,32,0,0,0,0,0,0,2,284,1,160,1,124,0,0,1,124,"3","29_32",124,0,0,1,0,0,0,0
"4772","FENCED",2012-03-07,4,2012-03-06,1,0,0,0,0,0,0,40,5171.5,3,417,37,4754.5,0,0,37,4754.5,"4","1_7",128.5,0,0,1,0,0,0,0
"4773","FENCED",2012-03-07,4,2012-03-05,2,4,496,0,0,4,496,40,5171.5,3,417,37,4754.5,0,0,37,4754.5,"4","1_7",128.5,0,0,1,0,0,0,0
"4774","FENCED",2012-03-07,4,2012-03-04,3,0,0,0,0,0,0,36,4675.5,3,417,33,4258.5,0,0,33,4258.5,"4","1_7",129.045454545455,0,0,1,0,0,0,0
"4775","FENCED",2012-03-07,4,2012-03-03,4,0,0,0,0,0,0,36,4675.5,3,417,33,4258.5,0,0,33,4258.5,"4","1_7",129.045454545455,0,0,1,0,0,0,0
"4776","FENCED",2012-03-07,4,2012-03-02,5,0,0,0,0,0,0,36,4675.5,3,417,33,4258.5,0,0,33,4258.5,"4","1_7",129.045454545455,0,0,1,0,0,0,0
"4777","FENCED",2012-03-07,4,2012-03-01,6,0,0,0,0,0,0,36,4675.5,3,417,33,4258.5,0,0,33,4258.5,"4","1_7",129.045454545455,0,0,1,0,0,0,0
"4778","FENCED",2012-03-07,4,2012-02-29,7,4,519.1,0,0,4,519.1,36,4675.5,3,417,33,4258.5,0,0,33,4258.5,"4","1_7",129.045454545455,0,0,1,0,0,0,0
"4779","FENCED",2012-03-07,4,2012-02-28,8,2,266,0,0,2,266,32,4156.4,3,417,29,3739.4,0,0,29,3739.4,"4","8_14",128.944827586207,0,0,1,0,0,0,0
"4780","FENCED",2012-03-07,4,2012-02-27,9,3,399,0,0,3,399,30,3890.4,3,417,27,3473.4,0,0,27,3473.4,"4","8_14",128.644444444444,0,0,1,0,0,0,0
"4781","FENCED",2012-03-07,4,2012-02-26,10,0,0,0,0,0,0,27,3491.4,3,417,24,3074.4,0,0,24,3074.4,"4","8_14",128.1,0,0,1,0,0,0,0
"4782","FENCED",2012-03-07,4,2012-02-25,11,1,133,0,0,1,133,27,3491.4,3,417,24,3074.4,0,0,24,3074.4,"4","8_14",128.1,0,0,1,0,0,0,0
"4783","FENCED",2012-03-07,4,2012-02-24,12,1,133,0,0,1,133,26,3358.4,3,417,23,2941.4,0,0,23,2941.4,"4","8_14",127.886956521739,0,0,1,0,0,0,0
"4784","FENCED",2012-03-07,4,2012-02-23,13,1,133,1,133,0,0,25,3225.4,3,417,22,2808.4,0,0,22,2808.4,"4","8_14",127.654545454545,0,0,1,0,0,0,0
"4785","FENCED",2012-03-07,4,2012-02-22,14,0,0,0,0,0,0,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","8_14",127.654545454545,0,0,1,0,0,0,0
"4786","FENCED",2012-03-07,4,2012-02-21,15,0,0,0,0,0,0,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","15_21",127.654545454545,0,0,1,0,0,0,0
"4787","FENCED",2012-03-07,4,2012-02-20,16,0,0,0,0,0,0,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","15_21",127.654545454545,0,0,1,0,0,0,0
"4788","FENCED",2012-03-07,4,2012-02-19,17,0,0,0,0,0,0,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","15_21",127.654545454545,0,0,1,0,0,0,0
"4789","FENCED",2012-03-07,4,2012-02-18,18,0,0,0,0,0,0,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","15_21",127.654545454545,0,0,1,0,0,0,0
"4790","FENCED",2012-03-07,4,2012-02-17,19,0,0,0,0,0,0,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","15_21",127.654545454545,0,0,1,0,0,0,0
"4791","FENCED",2012-03-07,4,2012-02-16,20,4,477.4,1,124,3,353.4,24,3092.4,2,284,22,2808.4,0,0,22,2808.4,"4","15_21",127.654545454545,0,0,1,0,0,0,0
"4792","FENCED",2012-03-07,4,2012-02-15,21,6,744,0,0,6,744,20,2615,1,160,19,2455,0,0,19,2455,"4","15_21",129.210526315789,0,0,1,0,0,0,0
"4793","FENCED",2012-03-07,4,2012-02-14,22,0,0,0,0,0,0,14,1871,1,160,13,1711,0,0,13,1711,"4","22_28",131.615384615385,0,0,1,0,0,0,0
"4794","FENCED",2012-03-07,4,2012-02-13,23,0,0,0,0,0,0,14,1871,1,160,13,1711,0,0,13,1711,"4","22_28",131.615384615385,0,0,1,0,0,0,0
"4795","FENCED",2012-03-07,4,2012-02-12,24,0,0,0,0,0,0,14,1871,1,160,13,1711,0,0,13,1711,"4","22_28",131.615384615385,0,0,1,0,0,0,0
"4796","FENCED",2012-03-07,4,2012-02-11,25,0,0,0,0,0,0,14,1871,1,160,13,1711,0,0,13,1711,"4","22_28",131.615384615385,0,0,1,0,0,0,0
"4797","FENCED",2012-03-07,4,2012-02-10,26,0,0,0,0,0,0,14,1871,1,160,13,1711,0,0,13,1711,"4","22_28",131.615384615385,0,0,1,0,0,0,0
"4798","FENCED",2012-03-07,4,2012-02-09,27,6,798,0,0,6,798,14,1871,1,160,13,1711,0,0,13,1711,"4","22_28",131.615384615385,0,0,1,0,0,0,0
"4799","FENCED",2012-03-07,4,2012-02-08,28,5,656,0,0,5,656,8,1073,1,160,7,913,0,0,7,913,"4","22_28",130.428571428571,0,0,1,0,0,0,0
"4800","FENCED",2012-03-07,4,2012-02-07,29,0,0,0,0,0,0,3,417,1,160,2,257,0,0,2,257,"4","29_32",128.5,0,0,1,0,0,0,0
"4801","FENCED",2012-03-07,4,2012-02-06,30,0,0,0,0,0,0,3,417,1,160,2,257,0,0,2,257,"4","29_32",128.5,0,0,1,0,0,0,0
"4802","FENCED",2012-03-07,4,2012-02-05,31,0,0,0,0,0,0,3,417,1,160,2,257,0,0,2,257,"4","29_32",128.5,0,0,1,0,0,0,0
"4803","FENCED",2012-03-07,4,2012-02-04,32,0,0,0,0,0,0,3,417,1,160,2,257,0,0,2,257,"4","29_32",128.5,0,0,1,0,0,0,0
"4804","FENCED",2012-03-08,5,2012-03-07,1,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4805","FENCED",2012-03-08,5,2012-03-06,2,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4806","FENCED",2012-03-08,5,2012-03-05,3,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4807","FENCED",2012-03-08,5,2012-03-04,4,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4808","FENCED",2012-03-08,5,2012-03-03,5,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4809","FENCED",2012-03-08,5,2012-03-02,6,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4810","FENCED",2012-03-08,5,2012-03-01,7,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","1_7",125.071875,0.03125,0,1,0,0,0,0
"4811","FENCED",2012-03-08,5,2012-02-29,8,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4812","FENCED",2012-03-08,5,2012-02-28,9,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4813","FENCED",2012-03-08,5,2012-02-27,10,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4814","FENCED",2012-03-08,5,2012-02-26,11,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4815","FENCED",2012-03-08,5,2012-02-25,12,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4816","FENCED",2012-03-08,5,2012-02-24,13,0,0,0,0,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4817","FENCED",2012-03-08,5,2012-02-23,14,1,133,1,133,0,0,34,4295.3,2,293,32,4002.3,1,105.4,31,3896.9,"5","8_14",125.071875,0.03125,0,1,0,0,0,0
"4818","FENCED",2012-03-08,5,2012-02-22,15,2,316.2,0,0,2,316.2,33,4162.3,1,160,32,4002.3,1,105.4,31,3896.9,"5","15_21",125.071875,0.03125,0,1,0,0,0,0
"4819","FENCED",2012-03-08,5,2012-02-21,16,0,0,0,0,0,0,31,3846.1,1,160,30,3686.1,0,0,30,3686.1,"5","15_21",122.87,0,0,1,0,0,0,0
"4820","FENCED",2012-03-08,5,2012-02-20,17,2,248,0,0,2,248,31,3846.1,1,160,30,3686.1,0,0,30,3686.1,"5","15_21",122.87,0,0,1,0,0,0,0
"4821","FENCED",2012-03-08,5,2012-02-19,18,0,0,0,0,0,0,29,3598.1,1,160,28,3438.1,0,0,28,3438.1,"5","15_21",122.789285714286,0,0,1,0,0,0,0
"4822","FENCED",2012-03-08,5,2012-02-18,19,0,0,0,0,0,0,29,3598.1,1,160,28,3438.1,0,0,28,3438.1,"5","15_21",122.789285714286,0,0,1,0,0,0,0
"4823","FENCED",2012-03-08,5,2012-02-17,20,0,0,0,0,0,0,29,3598.1,1,160,28,3438.1,0,0,28,3438.1,"5","15_21",122.789285714286,0,0,1,0,0,0,0
"4824","FENCED",2012-03-08,5,2012-02-16,21,4,421.6,0,0,4,421.6,29,3598.1,1,160,28,3438.1,0,0,28,3438.1,"5","15_21",122.789285714286,0,0,1,0,0,0,0
"4825","FENCED",2012-03-08,5,2012-02-15,22,0,0,0,0,0,0,25,3176.5,1,160,24,3016.5,0,0,24,3016.5,"5","22_28",125.6875,0,0,1,0,0,0,0
"4826","FENCED",2012-03-08,5,2012-02-14,23,0,0,0,0,0,0,25,3176.5,1,160,24,3016.5,0,0,24,3016.5,"5","22_28",125.6875,0,0,1,0,0,0,0
"4827","FENCED",2012-03-08,5,2012-02-13,24,3,372,0,0,3,372,25,3176.5,1,160,24,3016.5,0,0,24,3016.5,"5","22_28",125.6875,0,0,1,0,0,0,0
"4828","FENCED",2012-03-08,5,2012-02-12,25,1,124,0,0,1,124,22,2804.5,1,160,21,2644.5,0,0,21,2644.5,"5","22_28",125.928571428571,0,0,1,0,0,0,0
"4829","FENCED",2012-03-08,5,2012-02-11,26,0,0,0,0,0,0,21,2680.5,1,160,20,2520.5,0,0,20,2520.5,"5","22_28",126.025,0,0,1,0,0,0,0
"4830","FENCED",2012-03-08,5,2012-02-10,27,0,0,0,0,0,0,21,2680.5,1,160,20,2520.5,0,0,20,2520.5,"5","22_28",126.025,0,0,1,0,0,0,0
"4831","FENCED",2012-03-08,5,2012-02-09,28,4,532,0,0,4,532,21,2680.5,1,160,20,2520.5,0,0,20,2520.5,"5","22_28",126.025,0,0,1,0,0,0,0
"4832","FENCED",2012-03-08,5,2012-02-08,29,7,904,0,0,7,904,17,2148.5,1,160,16,1988.5,0,0,16,1988.5,"5","29_32",124.28125,0,0,1,0,0,0,0
"4833","FENCED",2012-03-08,5,2012-02-07,30,0,0,0,0,0,0,10,1244.5,1,160,9,1084.5,0,0,9,1084.5,"5","29_32",120.5,0,0,1,0,0,0,0
"4834","FENCED",2012-03-08,5,2012-02-06,31,1,120.7,0,0,1,120.7,10,1244.5,1,160,9,1084.5,0,0,9,1084.5,"5","29_32",120.5,0,0,1,0,0,0,0
"4835","FENCED",2012-03-08,5,2012-02-05,32,0,0,0,0,0,0,9,1123.8,1,160,8,963.8,0,0,8,963.8,"5","29_32",120.475,0,0,1,0,0,0,0
"4836","FENCED",2012-03-09,6,2012-03-08,1,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4837","FENCED",2012-03-09,6,2012-03-07,2,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4838","FENCED",2012-03-09,6,2012-03-06,3,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4839","FENCED",2012-03-09,6,2012-03-05,4,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4840","FENCED",2012-03-09,6,2012-03-04,5,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4841","FENCED",2012-03-09,6,2012-03-03,6,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4842","FENCED",2012-03-09,6,2012-03-02,7,0,0,0,0,0,0,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","1_7",107.057142857143,0,1,1,0,0,0,0
"4843","FENCED",2012-03-09,6,2012-03-01,8,2,178,0,0,2,178,21,2248.2,0,0,21,2248.2,0,0,21,2248.2,"6","8_14",107.057142857143,0,1,1,0,0,0,0
"4844","FENCED",2012-03-09,6,2012-02-29,9,0,0,0,0,0,0,19,2070.2,0,0,19,2070.2,0,0,19,2070.2,"6","8_14",108.957894736842,0,1,1,0,0,0,0
"4845","FENCED",2012-03-09,6,2012-02-28,10,0,0,0,0,0,0,19,2070.2,0,0,19,2070.2,0,0,19,2070.2,"6","8_14",108.957894736842,0,1,1,0,0,0,0
"4846","FENCED",2012-03-09,6,2012-02-27,11,0,0,0,0,0,0,19,2070.2,0,0,19,2070.2,0,0,19,2070.2,"6","8_14",108.957894736842,0,1,1,0,0,0,0
"4847","FENCED",2012-03-09,6,2012-02-26,12,0,0,0,0,0,0,19,2070.2,0,0,19,2070.2,0,0,19,2070.2,"6","8_14",108.957894736842,0,1,1,0,0,0,0
"4848","FENCED",2012-03-09,6,2012-02-25,13,0,0,0,0,0,0,19,2070.2,0,0,19,2070.2,0,0,19,2070.2,"6","8_14",108.957894736842,0,1,1,0,0,0,0
"4849","FENCED",2012-03-09,6,2012-02-24,14,2,151.3,0,0,2,151.3,19,2070.2,0,0,19,2070.2,0,0,19,2070.2,"6","8_14",108.957894736842,0,1,1,0,0,0,0
"4850","FENCED",2012-03-09,6,2012-02-23,15,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4851","FENCED",2012-03-09,6,2012-02-22,16,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4852","FENCED",2012-03-09,6,2012-02-21,17,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4853","FENCED",2012-03-09,6,2012-02-20,18,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4854","FENCED",2012-03-09,6,2012-02-19,19,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4855","FENCED",2012-03-09,6,2012-02-18,20,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4856","FENCED",2012-03-09,6,2012-02-17,21,0,0,0,0,0,0,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","15_21",112.876470588235,0,1,1,0,0,0,0
"4857","FENCED",2012-03-09,6,2012-02-16,22,6,572.9,0,0,6,572.9,17,1918.9,0,0,17,1918.9,0,0,17,1918.9,"6","22_28",112.876470588235,0,1,1,0,0,0,0
"4858","FENCED",2012-03-09,6,2012-02-15,23,3,318,0,0,3,318,11,1346,0,0,11,1346,0,0,11,1346,"6","22_28",122.363636363636,0,1,1,0,0,0,0
"4859","FENCED",2012-03-09,6,2012-02-14,24,0,0,0,0,0,0,8,1028,0,0,8,1028,0,0,8,1028,"6","22_28",128.5,0,1,1,0,0,0,0
"4860","FENCED",2012-03-09,6,2012-02-13,25,0,0,0,0,0,0,8,1028,0,0,8,1028,0,0,8,1028,"6","22_28",128.5,0,1,1,0,0,0,0
"4861","FENCED",2012-03-09,6,2012-02-12,26,1,124,0,0,1,124,8,1028,0,0,8,1028,0,0,8,1028,"6","22_28",128.5,0,1,1,0,0,0,0
"4862","FENCED",2012-03-09,6,2012-02-11,27,0,0,0,0,0,0,7,904,0,0,7,904,0,0,7,904,"6","22_28",129.142857142857,0,1,1,0,0,0,0
"4863","FENCED",2012-03-09,6,2012-02-10,28,0,0,0,0,0,0,7,904,0,0,7,904,0,0,7,904,"6","22_28",129.142857142857,0,1,1,0,0,0,0
"4864","FENCED",2012-03-09,6,2012-02-09,29,4,532,0,0,4,532,7,904,0,0,7,904,0,0,7,904,"6","29_32",129.142857142857,0,1,1,0,0,0,0
"4865","FENCED",2012-03-09,6,2012-02-08,30,2,248,0,0,2,248,3,372,0,0,3,372,0,0,3,372,"6","29_32",124,0,1,1,0,0,0,0
"4866","FENCED",2012-03-09,6,2012-02-07,31,0,0,0,0,0,0,1,124,0,0,1,124,0,0,1,124,"6","29_32",124,0,1,1,0,0,0,0
"4867","FENCED",2012-03-09,6,2012-02-06,32,0,0,0,0,0,0,1,124,0,0,1,124,0,0,1,124,"6","29_32",124,0,1,1,0,0,0,0
"4868","FENCED",2012-03-10,7,2012-03-09,1,0,0,0,0,0,0,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4869","FENCED",2012-03-10,7,2012-03-08,2,0,0,0,0,0,0,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4870","FENCED",2012-03-10,7,2012-03-07,3,0,0,0,0,0,0,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4871","FENCED",2012-03-10,7,2012-03-06,4,0,0,0,0,0,0,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4872","FENCED",2012-03-10,7,2012-03-05,5,0,0,0,0,0,0,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4873","FENCED",2012-03-10,7,2012-03-04,6,0,0,0,0,0,0,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4874","FENCED",2012-03-10,7,2012-03-03,7,1,75.65,0,0,1,75.65,21,2119.9,0,0,21,2119.9,0,0,21,2119.9,"7","1_7",100.947619047619,0,1,1,0,0,0,0
"4875","FENCED",2012-03-10,7,2012-03-02,8,1,75.65,0,0,1,75.65,20,2044.25,0,0,20,2044.25,0,0,20,2044.25,"7","8_14",102.2125,0,1,1,0,0,0,0
"4876","FENCED",2012-03-10,7,2012-03-01,9,2,178,0,0,2,178,19,1968.6,0,0,19,1968.6,0,0,19,1968.6,"7","8_14",103.610526315789,0,1,1,0,0,0,0
"4877","FENCED",2012-03-10,7,2012-02-29,10,0,0,0,0,0,0,17,1790.6,0,0,17,1790.6,0,0,17,1790.6,"7","8_14",105.329411764706,0,1,1,0,0,0,0
"4878","FENCED",2012-03-10,7,2012-02-28,11,0,0,0,0,0,0,17,1790.6,0,0,17,1790.6,0,0,17,1790.6,"7","8_14",105.329411764706,0,1,1,0,0,0,0
"4879","FENCED",2012-03-10,7,2012-02-27,12,0,0,0,0,0,0,17,1790.6,0,0,17,1790.6,0,0,17,1790.6,"7","8_14",105.329411764706,0,1,1,0,0,0,0
"4880","FENCED",2012-03-10,7,2012-02-26,13,0,0,0,0,0,0,17,1790.6,0,0,17,1790.6,0,0,17,1790.6,"7","8_14",105.329411764706,0,1,1,0,0,0,0
"4881","FENCED",2012-03-10,7,2012-02-25,14,0,0,0,0,0,0,17,1790.6,0,0,17,1790.6,0,0,17,1790.6,"7","8_14",105.329411764706,0,1,1,0,0,0,0
"4882","FENCED",2012-03-10,7,2012-02-24,15,2,151.3,0,0,2,151.3,17,1790.6,0,0,17,1790.6,0,0,17,1790.6,"7","15_21",105.329411764706,0,1,1,0,0,0,0
"4883","FENCED",2012-03-10,7,2012-02-23,16,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","15_21",109.286666666667,0,1,1,0,0,0,0
"4884","FENCED",2012-03-10,7,2012-02-22,17,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","15_21",109.286666666667,0,1,1,0,0,0,0
"4885","FENCED",2012-03-10,7,2012-02-21,18,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","15_21",109.286666666667,0,1,1,0,0,0,0
"4886","FENCED",2012-03-10,7,2012-02-20,19,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","15_21",109.286666666667,0,1,1,0,0,0,0
"4887","FENCED",2012-03-10,7,2012-02-19,20,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","15_21",109.286666666667,0,1,1,0,0,0,0
"4888","FENCED",2012-03-10,7,2012-02-18,21,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","15_21",109.286666666667,0,1,1,0,0,0,0
"4889","FENCED",2012-03-10,7,2012-02-17,22,0,0,0,0,0,0,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","22_28",109.286666666667,0,1,1,0,0,0,0
"4890","FENCED",2012-03-10,7,2012-02-16,23,2,151.3,0,0,2,151.3,15,1639.3,0,0,15,1639.3,0,0,15,1639.3,"7","22_28",109.286666666667,0,1,1,0,0,0,0
"4891","FENCED",2012-03-10,7,2012-02-15,24,3,318,0,0,3,318,13,1488,0,0,13,1488,0,0,13,1488,"7","22_28",114.461538461538,0,1,1,0,0,0,0
"4892","FENCED",2012-03-10,7,2012-02-14,25,0,0,0,0,0,0,10,1170,0,0,10,1170,0,0,10,1170,"7","22_28",117,0,1,1,0,0,0,0
"4893","FENCED",2012-03-10,7,2012-02-13,26,0,0,0,0,0,0,10,1170,0,0,10,1170,0,0,10,1170,"7","22_28",117,0,1,1,0,0,0,0
"4894","FENCED",2012-03-10,7,2012-02-12,27,1,124,0,0,1,124,10,1170,0,0,10,1170,0,0,10,1170,"7","22_28",117,0,1,1,0,0,0,0
"4895","FENCED",2012-03-10,7,2012-02-11,28,0,0,0,0,0,0,9,1046,0,0,9,1046,0,0,9,1046,"7","22_28",116.222222222222,0,1,1,0,0,0,0
"4896","FENCED",2012-03-10,7,2012-02-10,29,0,0,0,0,0,0,9,1046,0,0,9,1046,0,0,9,1046,"7","29_32",116.222222222222,0,1,1,0,0,0,0
"4897","FENCED",2012-03-10,7,2012-02-09,30,4,532,0,0,4,532,9,1046,0,0,9,1046,0,0,9,1046,"7","29_32",116.222222222222,0,1,1,0,0,0,0
"4898","FENCED",2012-03-10,7,2012-02-08,31,0,0,0,0,0,0,5,514,0,0,5,514,0,0,5,514,"7","29_32",102.8,0,1,1,0,0,0,0
"4899","FENCED",2012-03-10,7,2012-02-07,32,0,0,0,0,0,0,5,514,0,0,5,514,0,0,5,514,"7","29_32",102.8,0,1,1,0,0,0,0
"4900","FENCED",2012-03-11,1,2012-03-10,1,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4901","FENCED",2012-03-11,1,2012-03-09,2,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4902","FENCED",2012-03-11,1,2012-03-08,3,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4903","FENCED",2012-03-11,1,2012-03-07,4,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4904","FENCED",2012-03-11,1,2012-03-06,5,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4905","FENCED",2012-03-11,1,2012-03-05,6,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4906","FENCED",2012-03-11,1,2012-03-04,7,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","1_7",116.689285714286,0,1,1,0,0,0,0
"4907","FENCED",2012-03-11,1,2012-03-03,8,0,0,0,0,0,0,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","8_14",116.689285714286,0,1,1,0,0,0,0
"4908","FENCED",2012-03-11,1,2012-03-02,9,2,199.65,0,0,2,199.65,14,1633.65,0,0,14,1633.65,0,0,14,1633.65,"1","8_14",116.689285714286,0,1,1,0,0,0,0
"4909","FENCED",2012-03-11,1,2012-03-01,10,4,496,0,0,4,496,12,1434,0,0,12,1434,0,0,12,1434,"1","8_14",119.5,0,1,1,0,0,0,0
"4910","FENCED",2012-03-11,1,2012-02-29,11,0,0,0,0,0,0,8,938,0,0,8,938,0,0,8,938,"1","8_14",117.25,0,1,1,0,0,0,0
