"","product_type","stay_dt","dow","booking_dt","days_prior","daily_gross_bookings","daily_gross_rev","daily_cxl_bookings","daily_cxl_rev","daily_net_bookings","daily_net_rev","cummulative_gross_bookings","cummulative_gross_rev","cummulative_cxl_bookings","cummulative_cxl_rev","OTB","OTB_rev","OTB_to_be_cxl","OTB_rev_to_be_cxl","OTB_to_survive","OTB_rev_to_survive","day_of_week","dp_range","price","OTB_cxl_rate","day_type","OP_FENC_OTH","CORP_GROUP_TACT","UNF_WHOLE_MEM_BUS","GOVERNMENT"
"6462","GOVERNMENT",2012-02-13,2,2012-01-22,22,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"2","22_28",222.545454545455,0.454545454545455,0,0,0,0,1
"6463","GOVERNMENT",2012-02-13,2,2012-01-21,23,11,2448,0,0,11,2448,11,2448,0,0,11,2448,5,1020,6,1428,"2","22_28",222.545454545455,0.454545454545455,0,0,0,0,1
"6464","GOVERNMENT",2012-02-14,3,2012-02-13,1,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6465","GOVERNMENT",2012-02-14,3,2012-02-12,2,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6466","GOVERNMENT",2012-02-14,3,2012-02-11,3,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6467","GOVERNMENT",2012-02-14,3,2012-02-10,4,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6468","GOVERNMENT",2012-02-14,3,2012-02-09,5,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6469","GOVERNMENT",2012-02-14,3,2012-02-08,6,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6470","GOVERNMENT",2012-02-14,3,2012-02-07,7,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","1_7",229.5,0.25,0,0,0,0,1
"6471","GOVERNMENT",2012-02-14,3,2012-02-06,8,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","8_14",229.5,0.25,0,0,0,0,1
"6472","GOVERNMENT",2012-02-14,3,2012-02-05,9,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","8_14",229.5,0.25,0,0,0,0,1
"6473","GOVERNMENT",2012-02-14,3,2012-02-04,10,0,0,0,0,0,0,11,2448,3,612,8,1836,2,408,6,1428,"3","8_14",229.5,0.25,0,0,0,0,1
"6474","GOVERNMENT",2012-02-14,3,2012-02-03,11,0,0,3,612,-3,-612,11,2448,3,612,8,1836,2,408,6,1428,"3","8_14",229.5,0.25,0,0,0,0,1
"6475","GOVERNMENT",2012-02-14,3,2012-02-02,12,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","8_14",222.545454545455,0.454545454545455,0,0,0,0,1
"6476","GOVERNMENT",2012-02-14,3,2012-02-01,13,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","8_14",222.545454545455,0.454545454545455,0,0,0,0,1
"6477","GOVERNMENT",2012-02-14,3,2012-01-31,14,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","8_14",222.545454545455,0.454545454545455,0,0,0,0,1
"6478","GOVERNMENT",2012-02-14,3,2012-01-30,15,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6479","GOVERNMENT",2012-02-14,3,2012-01-29,16,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6480","GOVERNMENT",2012-02-14,3,2012-01-28,17,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6481","GOVERNMENT",2012-02-14,3,2012-01-27,18,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6482","GOVERNMENT",2012-02-14,3,2012-01-26,19,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6483","GOVERNMENT",2012-02-14,3,2012-01-25,20,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6484","GOVERNMENT",2012-02-14,3,2012-01-24,21,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","15_21",222.545454545455,0.454545454545455,0,0,0,0,1
"6485","GOVERNMENT",2012-02-14,3,2012-01-23,22,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","22_28",222.545454545455,0.454545454545455,0,0,0,0,1
"6486","GOVERNMENT",2012-02-14,3,2012-01-22,23,0,0,0,0,0,0,11,2448,0,0,11,2448,5,1020,6,1428,"3","22_28",222.545454545455,0.454545454545455,0,0,0,0,1
"6487","GOVERNMENT",2012-02-14,3,2012-01-21,24,11,2448,0,0,11,2448,11,2448,0,0,11,2448,5,1020,6,1428,"3","22_28",222.545454545455,0.454545454545455,0,0,0,0,1
"6488","GOVERNMENT",2012-02-15,4,2012-02-14,1,0,0,1,204,-1,-204,10,2244,4,816,6,1428,1,204,5,1224,"4","1_7",238,0.166666666666667,0,0,0,0,1
"6489","GOVERNMENT",2012-02-15,4,2012-02-13,2,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","1_7",233.142857142857,0.285714285714286,0,0,0,0,1
"6490","GOVERNMENT",2012-02-15,4,2012-02-12,3,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","1_7",233.142857142857,0.285714285714286,0,0,0,0,1
"6491","GOVERNMENT",2012-02-15,4,2012-02-11,4,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","1_7",233.142857142857,0.285714285714286,0,0,0,0,1
"6492","GOVERNMENT",2012-02-15,4,2012-02-10,5,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","1_7",233.142857142857,0.285714285714286,0,0,0,0,1
"6493","GOVERNMENT",2012-02-15,4,2012-02-09,6,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","1_7",233.142857142857,0.285714285714286,0,0,0,0,1
"6494","GOVERNMENT",2012-02-15,4,2012-02-08,7,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","1_7",233.142857142857,0.285714285714286,0,0,0,0,1
"6495","GOVERNMENT",2012-02-15,4,2012-02-07,8,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","8_14",233.142857142857,0.285714285714286,0,0,0,0,1
"6496","GOVERNMENT",2012-02-15,4,2012-02-06,9,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","8_14",233.142857142857,0.285714285714286,0,0,0,0,1
"6497","GOVERNMENT",2012-02-15,4,2012-02-05,10,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","8_14",233.142857142857,0.285714285714286,0,0,0,0,1
"6498","GOVERNMENT",2012-02-15,4,2012-02-04,11,0,0,0,0,0,0,10,2244,3,612,7,1632,2,408,5,1224,"4","8_14",233.142857142857,0.285714285714286,0,0,0,0,1
"6499","GOVERNMENT",2012-02-15,4,2012-02-03,12,0,0,3,612,-3,-612,10,2244,3,612,7,1632,2,408,5,1224,"4","8_14",233.142857142857,0.285714285714286,0,0,0,0,1
"6500","GOVERNMENT",2012-02-15,4,2012-02-02,13,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","8_14",224.4,0.5,0,0,0,0,1
"6501","GOVERNMENT",2012-02-15,4,2012-02-01,14,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","8_14",224.4,0.5,0,0,0,0,1
"6502","GOVERNMENT",2012-02-15,4,2012-01-31,15,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6503","GOVERNMENT",2012-02-15,4,2012-01-30,16,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6504","GOVERNMENT",2012-02-15,4,2012-01-29,17,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6505","GOVERNMENT",2012-02-15,4,2012-01-28,18,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6506","GOVERNMENT",2012-02-15,4,2012-01-27,19,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6507","GOVERNMENT",2012-02-15,4,2012-01-26,20,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6508","GOVERNMENT",2012-02-15,4,2012-01-25,21,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","15_21",224.4,0.5,0,0,0,0,1
"6509","GOVERNMENT",2012-02-15,4,2012-01-24,22,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","22_28",224.4,0.5,0,0,0,0,1
"6510","GOVERNMENT",2012-02-15,4,2012-01-23,23,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","22_28",224.4,0.5,0,0,0,0,1
"6511","GOVERNMENT",2012-02-15,4,2012-01-22,24,0,0,0,0,0,0,10,2244,0,0,10,2244,5,1020,5,1224,"4","22_28",224.4,0.5,0,0,0,0,1
"6512","GOVERNMENT",2012-02-15,4,2012-01-21,25,10,2244,0,0,10,2244,10,2244,0,0,10,2244,5,1020,5,1224,"4","22_28",224.4,0.5,0,0,0,0,1
"6513","GOVERNMENT",2012-02-17,6,2012-02-16,1,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6514","GOVERNMENT",2012-02-17,6,2012-02-15,2,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6515","GOVERNMENT",2012-02-17,6,2012-02-14,3,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6516","GOVERNMENT",2012-02-17,6,2012-02-13,4,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6517","GOVERNMENT",2012-02-17,6,2012-02-12,5,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6518","GOVERNMENT",2012-02-17,6,2012-02-11,6,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6519","GOVERNMENT",2012-02-17,6,2012-02-10,7,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","1_7",204,0,1,0,0,0,1
"6520","GOVERNMENT",2012-02-17,6,2012-02-09,8,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","8_14",204,0,1,0,0,0,1
"6521","GOVERNMENT",2012-02-17,6,2012-02-08,9,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","8_14",204,0,1,0,0,0,1
"6522","GOVERNMENT",2012-02-17,6,2012-02-07,10,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","8_14",204,0,1,0,0,0,1
"6523","GOVERNMENT",2012-02-17,6,2012-02-06,11,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","8_14",204,0,1,0,0,0,1
"6524","GOVERNMENT",2012-02-17,6,2012-02-05,12,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"6","8_14",204,0,1,0,0,0,1
"6525","GOVERNMENT",2012-02-17,6,2012-02-04,13,1,204,0,0,1,204,1,204,0,0,1,204,0,0,1,204,"6","8_14",204,0,1,0,0,0,1
"6526","GOVERNMENT",2012-02-18,7,2012-02-17,1,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6527","GOVERNMENT",2012-02-18,7,2012-02-16,2,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6528","GOVERNMENT",2012-02-18,7,2012-02-15,3,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6529","GOVERNMENT",2012-02-18,7,2012-02-14,4,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6530","GOVERNMENT",2012-02-18,7,2012-02-13,5,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6531","GOVERNMENT",2012-02-18,7,2012-02-12,6,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6532","GOVERNMENT",2012-02-18,7,2012-02-11,7,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","1_7",204,0,1,0,0,0,1
"6533","GOVERNMENT",2012-02-18,7,2012-02-10,8,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6534","GOVERNMENT",2012-02-18,7,2012-02-09,9,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6535","GOVERNMENT",2012-02-18,7,2012-02-08,10,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6536","GOVERNMENT",2012-02-18,7,2012-02-07,11,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6537","GOVERNMENT",2012-02-18,7,2012-02-06,12,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6538","GOVERNMENT",2012-02-18,7,2012-02-05,13,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6539","GOVERNMENT",2012-02-18,7,2012-02-04,14,1,204,0,0,1,204,1,204,0,0,1,204,0,0,1,204,"7","8_14",204,0,1,0,0,0,1
"6540","GOVERNMENT",2012-02-19,1,2012-02-18,1,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6541","GOVERNMENT",2012-02-19,1,2012-02-17,2,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6542","GOVERNMENT",2012-02-19,1,2012-02-16,3,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6543","GOVERNMENT",2012-02-19,1,2012-02-15,4,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6544","GOVERNMENT",2012-02-19,1,2012-02-14,5,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6545","GOVERNMENT",2012-02-19,1,2012-02-13,6,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6546","GOVERNMENT",2012-02-19,1,2012-02-12,7,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","1_7",204,0,1,0,0,0,1
"6547","GOVERNMENT",2012-02-19,1,2012-02-11,8,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6548","GOVERNMENT",2012-02-19,1,2012-02-10,9,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6549","GOVERNMENT",2012-02-19,1,2012-02-09,10,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6550","GOVERNMENT",2012-02-19,1,2012-02-08,11,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6551","GOVERNMENT",2012-02-19,1,2012-02-07,12,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6552","GOVERNMENT",2012-02-19,1,2012-02-06,13,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6553","GOVERNMENT",2012-02-19,1,2012-02-05,14,0,0,0,0,0,0,1,204,0,0,1,204,0,0,1,204,"1","8_14",204,0,1,0,0,0,1
"6554","GOVERNMENT",2012-02-19,1,2012-02-04,15,1,204,0,0,1,204,1,204,0,0,1,204,0,0,1,204,"1","15_21",204,0,1,0,0,0,1
"6555","GOVERNMENT",2012-02-20,2,2012-02-16,4,0,0,0,0,0,0,1,204,0,0,1,204,1,204,0,0,"2","1_7",204,1,0,0,0,0,1
"6556","GOVERNMENT",2012-02-20,2,2012-02-15,5,0,0,0,0,0,0,1,204,0,0,1,204,1,204,0,0,"2","1_7",204,1,0,0,0,0,1
"6557","GOVERNMENT",2012-02-20,2,2012-02-14,6,0,0,0,0,0,0,1,204,0,0,1,204,1,204,0,0,"2","1_7",204,1,0,0,0,0,1
"6558","GOVERNMENT",2012-02-20,2,2012-02-13,7,1,204,0,0,1,204,1,204,0,0,1,204,1,204,0,0,"2","1_7",204,1,0,0,0,0,1
"6559","GOVERNMENT",2012-02-21,3,2012-02-20,1,0,0,0,0,0,0,3,612,1,204,2,408,0,0,2,408,"3","1_7",204,0,0,0,0,0,1
"6560","GOVERNMENT",2012-02-21,3,2012-02-19,2,0,0,0,0,0,0,3,612,1,204,2,408,0,0,2,408,"3","1_7",204,0,0,0,0,0,1
"6561","GOVERNMENT",2012-02-21,3,2012-02-18,3,0,0,0,0,0,0,3,612,1,204,2,408,0,0,2,408,"3","1_7",204,0,0,0,0,0,1
"6562","GOVERNMENT",2012-02-21,3,2012-02-17,4,2,408,1,204,1,204,3,612,1,204,2,408,0,0,2,408,"3","1_7",204,0,0,0,0,0,1
"6563","GOVERNMENT",2012-02-21,3,2012-02-16,5,0,0,0,0,0,0,1,204,0,0,1,204,1,204,0,0,"3","1_7",204,1,0,0,0,0,1
"6564","GOVERNMENT",2012-02-21,3,2012-02-15,6,0,0,0,0,0,0,1,204,0,0,1,204,1,204,0,0,"3","1_7",204,1,0,0,0,0,1
"6565","GOVERNMENT",2012-02-21,3,2012-02-14,7,0,0,0,0,0,0,1,204,0,0,1,204,1,204,0,0,"3","1_7",204,1,0,0,0,0,1
"6566","GOVERNMENT",2012-02-21,3,2012-02-13,8,1,204,0,0,1,204,1,204,0,0,1,204,1,204,0,0,"3","8_14",204,1,0,0,0,0,1
"6567","GOVERNMENT",2012-02-22,4,2012-02-21,1,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6568","GOVERNMENT",2012-02-22,4,2012-02-20,2,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6569","GOVERNMENT",2012-02-22,4,2012-02-19,3,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6570","GOVERNMENT",2012-02-22,4,2012-02-18,4,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6571","GOVERNMENT",2012-02-22,4,2012-02-17,5,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6572","GOVERNMENT",2012-02-22,4,2012-02-16,6,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6573","GOVERNMENT",2012-02-22,4,2012-02-15,7,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","1_7",204,0,0,0,0,0,1
"6574","GOVERNMENT",2012-02-22,4,2012-02-14,8,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6575","GOVERNMENT",2012-02-22,4,2012-02-13,9,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6576","GOVERNMENT",2012-02-22,4,2012-02-12,10,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6577","GOVERNMENT",2012-02-22,4,2012-02-11,11,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6578","GOVERNMENT",2012-02-22,4,2012-02-10,12,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6579","GOVERNMENT",2012-02-22,4,2012-02-09,13,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6580","GOVERNMENT",2012-02-22,4,2012-02-08,14,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"4","8_14",204,0,0,0,0,0,1
"6581","GOVERNMENT",2012-02-22,4,2012-02-07,15,2,408,0,0,2,408,2,408,0,0,2,408,0,0,2,408,"4","15_21",204,0,0,0,0,0,1
"6582","GOVERNMENT",2012-02-23,5,2012-02-22,1,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6583","GOVERNMENT",2012-02-23,5,2012-02-21,2,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6584","GOVERNMENT",2012-02-23,5,2012-02-20,3,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6585","GOVERNMENT",2012-02-23,5,2012-02-19,4,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6586","GOVERNMENT",2012-02-23,5,2012-02-18,5,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6587","GOVERNMENT",2012-02-23,5,2012-02-17,6,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6588","GOVERNMENT",2012-02-23,5,2012-02-16,7,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","1_7",204,0,0,0,0,0,1
"6589","GOVERNMENT",2012-02-23,5,2012-02-15,8,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6590","GOVERNMENT",2012-02-23,5,2012-02-14,9,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6591","GOVERNMENT",2012-02-23,5,2012-02-13,10,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6592","GOVERNMENT",2012-02-23,5,2012-02-12,11,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6593","GOVERNMENT",2012-02-23,5,2012-02-11,12,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6594","GOVERNMENT",2012-02-23,5,2012-02-10,13,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6595","GOVERNMENT",2012-02-23,5,2012-02-09,14,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","8_14",204,0,0,0,0,0,1
"6596","GOVERNMENT",2012-02-23,5,2012-02-08,15,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","15_21",204,0,0,0,0,0,1
"6597","GOVERNMENT",2012-02-23,5,2012-02-07,16,0,0,0,0,0,0,4,816,2,408,2,408,0,0,2,408,"5","15_21",204,0,0,0,0,0,1
"6598","GOVERNMENT",2012-02-23,5,2012-02-06,17,2,408,0,0,2,408,4,816,2,408,2,408,0,0,2,408,"5","15_21",204,0,0,0,0,0,1
"6599","GOVERNMENT",2012-02-23,5,2012-02-02,21,2,408,0,0,2,408,2,408,0,0,2,408,2,408,0,0,"5","15_21",204,1,0,0,0,0,1
"6600","GOVERNMENT",2012-02-24,6,2012-02-23,1,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6601","GOVERNMENT",2012-02-24,6,2012-02-22,2,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6602","GOVERNMENT",2012-02-24,6,2012-02-21,3,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6603","GOVERNMENT",2012-02-24,6,2012-02-20,4,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6604","GOVERNMENT",2012-02-24,6,2012-02-19,5,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6605","GOVERNMENT",2012-02-24,6,2012-02-18,6,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6606","GOVERNMENT",2012-02-24,6,2012-02-17,7,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","1_7",204,0,1,0,0,0,1
"6607","GOVERNMENT",2012-02-24,6,2012-02-16,8,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6608","GOVERNMENT",2012-02-24,6,2012-02-15,9,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6609","GOVERNMENT",2012-02-24,6,2012-02-14,10,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6610","GOVERNMENT",2012-02-24,6,2012-02-13,11,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6611","GOVERNMENT",2012-02-24,6,2012-02-12,12,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6612","GOVERNMENT",2012-02-24,6,2012-02-11,13,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6613","GOVERNMENT",2012-02-24,6,2012-02-10,14,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","8_14",204,0,1,0,0,0,1
"6614","GOVERNMENT",2012-02-24,6,2012-02-09,15,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","15_21",204,0,1,0,0,0,1
"6615","GOVERNMENT",2012-02-24,6,2012-02-08,16,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","15_21",204,0,1,0,0,0,1
"6616","GOVERNMENT",2012-02-24,6,2012-02-07,17,0,0,0,0,0,0,2,408,0,0,2,408,0,0,2,408,"6","15_21",204,0,1,0,0,0,1
"6617","GOVERNMENT",2012-02-24,6,2012-02-06,18,2,408,0,0,2,408,2,408,0,0,2,408,0,0,2,408,"6","15_21",204,0,1,0,0,0,1
